ticker,test_year,period,strategy,train_start,train_end,test_start,test_end,annualized_return,cumulative_return,max_drawdown,volatility
AAPL,2014,pre_2016_internal_wf,ga_walkforward,2006-01-03,2013-12-31,2014-01-02,2014-12-31,0.42830339284192087,0.42628429742051055,-0.10330834429364866,0.216013657229772
AAPL,2014,pre_2016_internal_wf,fixed_rule,2006-01-03,2013-12-31,2014-01-02,2014-12-31,0.42830339284192176,0.42628429742051144,-0.10330834429364844,0.2160136572297719
AAPL,2014,pre_2016_internal_wf,buy_and_hold,2006-01-03,2013-12-31,2014-01-02,2014-12-31,0.42830339284192265,0.4262842974205123,-0.10330834429364844,0.21601365722977198
AAPL,2014,pre_2016_internal_wf,dca,2006-01-03,2013-12-31,2014-01-02,2014-12-31,0.2522238856293031,0.2511067193920149,-0.10104415589851734,0.1298128866271447
AAPL,2015,pre_2016_internal_wf,ga_walkforward,2006-01-03,2014-12-31,2015-01-02,2015-12-31,-0.15760255054195427,-0.15702904596045297,-0.31026182797354385,0.21681226920770091
AAPL,2015,pre_2016_internal_wf,fixed_rule,2006-01-03,2014-12-31,2015-01-02,2015-12-31,-0.04597672518042695,-0.04579852117969463,-0.21925046101222823,0.20721165101978575
AAPL,2015,pre_2016_internal_wf,buy_and_hold,2006-01-03,2014-12-31,2015-01-02,2015-12-31,-0.020904792114254445,-0.02082270633923622,-0.2184489010859284,0.2672016301106586
AAPL,2015,pre_2016_internal_wf,dca,2006-01-03,2014-12-31,2015-01-02,2015-12-31,-0.11233689117817258,-0.11191704354612231,-0.14868816961778675,0.16543053303140035
AAPL,2016,post_2016_oos_wf,ga_walkforward,2006-01-03,2015-12-31,2016-01-04,2016-12-30,0.050187374839953725,0.049983322420341425,-0.18958311738700329,0.17708933202669438
AAPL,2016,post_2016_oos_wf,fixed_rule,2006-01-03,2015-12-31,2016-01-04,2016-12-30,0.07969495518323422,0.07936647561252097,-0.18920578917646258,0.180703867622301
AAPL,2016,post_2016_oos_wf,buy_and_hold,2006-01-03,2015-12-31,2016-01-04,2016-12-30,0.12436604290941977,0.12384315870768448,-0.1892057891764629,0.23338286848389633
AAPL,2016,post_2016_oos_wf,dca,2006-01-03,2015-12-31,2016-01-04,2016-12-30,0.1331952125285336,0.13263306565032784,-0.09005000267419672,0.11558468324385064
AAPL,2017,post_2016_oos_wf,ga_walkforward,2006-01-03,2016-12-30,2017-01-03,2017-12-29,0.485079341780297,0.480425524685818,-0.08859704060702078,0.17605317230459716
AAPL,2017,post_2016_oos_wf,fixed_rule,2006-01-03,2016-12-30,2017-01-03,2017-12-29,0.48507934178029477,0.4804255246858158,-0.08859704060702112,0.17605317230459702
AAPL,2017,post_2016_oos_wf,buy_and_hold,2006-01-03,2016-12-30,2017-01-03,2017-12-29,0.48507934178029877,0.48042552468581956,-0.088597040607021,0.1760531723045971
AAPL,2017,post_2016_oos_wf,dca,2006-01-03,2016-12-30,2017-01-03,2017-12-29,0.166788181675531,0.1653606214671013,-0.06400800865194078,0.1133889415956566
AAPL,2018,post_2016_oos_wf,ga_walkforward,2006-01-03,2017-12-29,2018-01-02,2018-12-31,0.042070916721045126,0.041730149103285985,-0.23552805376480979,0.25476142906261406
AAPL,2018,post_2016_oos_wf,fixed_rule,2006-01-03,2017-12-29,2018-01-02,2018-12-31,0.042070916721045126,0.041730149103285985,-0.23552805376480945,0.254761429062614
AAPL,2018,post_2016_oos_wf,buy_and_hold,2006-01-03,2017-12-29,2018-01-02,2018-12-31,-0.071086919979091,-0.07054312475546554,-0.36509528209213893,0.286852527954893
AAPL,2018,post_2016_oos_wf,dca,2006-01-03,2017-12-29,2018-01-02,2018-12-31,-0.15765108858706445,-0.1565033693575637,-0.35219073820022884,0.21052016558220354
AAPL,2019,post_2016_oos_wf,ga_walkforward,2006-01-03,2018-12-31,2019-01-02,2019-12-31,0.45656448254447923,0.45439235139691836,-0.1784301368056822,0.2048881644662404
AAPL,2019,post_2016_oos_wf,fixed_rule,2006-01-03,2018-12-31,2019-01-02,2019-12-31,0.40207961793695524,0.4002005527205983,-0.1792517066688768,0.19692462879269
AAPL,2019,post_2016_oos_wf,buy_and_hold,2006-01-03,2018-12-31,2019-01-02,2019-12-31,0.8922074449112634,0.8874248319593545,-0.17843013680568187,0.2613788590258428
AAPL,2019,post_2016_oos_wf,dca,2006-01-03,2018-12-31,2019-01-02,2019-12-31,0.4968018892218362,0.494408145663074,-0.08195898636754118,0.13963424460415086
AAPL,2020,post_2016_oos_wf,ga_walkforward,2006-01-03,2019-12-31,2020-01-02,2020-12-31,0.5883442754364732,0.5883442754364732,-0.38893003054480246,0.4512964683417143
AAPL,2020,post_2016_oos_wf,fixed_rule,2006-01-03,2019-12-31,2020-01-02,2020-12-31,0.5381018344709769,0.5381018344709769,-0.29221627912885306,0.3876325300317973
AAPL,2020,post_2016_oos_wf,buy_and_hold,2006-01-03,2019-12-31,2020-01-02,2020-12-31,0.7823995622377771,0.7823995622377771,-0.3142728167328245,0.46606596082864526
AAPL,2020,post_2016_oos_wf,dca,2006-01-03,2019-12-31,2020-01-02,2020-12-31,0.5117244685520621,0.5117244685520621,-0.1694899577193365,0.24988044644105306
AAPL,2021,post_2016_oos_wf,ga_walkforward,2006-01-03,2020-12-31,2021-01-04,2021-12-31,0.3823850353274454,0.3806098645588154,-0.18598831674129745,0.24965563964180731
AAPL,2021,post_2016_oos_wf,fixed_rule,2006-01-03,2020-12-31,2021-01-04,2021-12-31,0.3823850353274447,0.38060986455881474,-0.1859883167412978,0.24965563964180715
AAPL,2021,post_2016_oos_wf,buy_and_hold,2006-01-03,2020-12-31,2021-01-04,2021-12-31,0.38238503532744406,0.38060986455881407,-0.185988316741298,0.24965563964180731
AAPL,2021,post_2016_oos_wf,dca,2006-01-03,2020-12-31,2021-01-04,2021-12-31,0.2966152459647602,0.29527940614472836,-0.08909986260718883,0.14514757097412345
AAPL,2022,post_2016_oos_wf,ga_walkforward,2006-01-03,2021-12-31,2022-01-03,2022-12-30,-0.4126415733330143,-0.41015581075536933,-0.4278151381138383,0.30241909527157657
AAPL,2022,post_2016_oos_wf,fixed_rule,2006-01-03,2021-12-31,2022-01-03,2022-12-30,-0.33535959217026945,-0.3332012406928778,-0.3332012406928778,0.24047180871884843
AAPL,2022,post_2016_oos_wf,buy_and_hold,2006-01-03,2021-12-31,2022-01-03,2022-12-30,-0.2838955633190401,-0.2819952031731193,-0.30349152708936333,0.3560068283988762
AAPL,2022,post_2016_oos_wf,dca,2006-01-03,2021-12-31,2022-01-03,2022-12-30,-0.1729058982757613,-0.17165882493434692,-0.2388046561989673,0.22412149036586196
AAPL,2023,post_2016_oos_wf,ga_walkforward,2006-01-03,2022-12-30,2023-01-03,2023-12-29,0.28625508288952983,0.28240614629724803,-0.1493236116388128,0.18578584747599478
AAPL,2023,post_2016_oos_wf,fixed_rule,2006-01-03,2022-12-30,2023-01-03,2023-12-29,0.24232997452523697,0.23912493168825177,-0.14932361163881303,0.16664737260097073
AAPL,2023,post_2016_oos_wf,buy_and_hold,2006-01-03,2022-12-30,2023-01-03,2023-12-29,0.5561529934792067,0.5479821757253129,-0.14932361163881336,0.19914225478788528
AAPL,2023,post_2016_oos_wf,dca,2006-01-03,2022-12-30,2023-01-03,2023-12-29,0.1533415704490384,0.15138442720176593,-0.11712847037294383,0.1151838140835734
AAPL,2024,post_2016_oos_wf,ga_walkforward,2006-01-03,2023-12-29,2024-01-02,2024-12-31,0.35720749013272224,0.3555635227198308,-0.15354765461654707,0.22375008961313814
AAPL,2024,post_2016_oos_wf,fixed_rule,2006-01-03,2023-12-29,2024-01-02,2024-12-31,0.3572074901327229,0.3555635227198315,-0.15354765461654696,0.22375008961313841
AAPL,2024,post_2016_oos_wf,buy_and_hold,2006-01-03,2023-12-29,2024-01-02,2024-12-31,0.35720749013272046,0.35556352271982905,-0.15354765461654662,0.22375008961313828
AAPL,2024,post_2016_oos_wf,dca,2006-01-03,2023-12-29,2024-01-02,2024-12-31,0.2568193534680938,0.2556798344310207,-0.0789038888621083,0.13084743605240284
AAPL,2025,post_2016_oos_wf,ga_walkforward,2006-01-03,2024-12-31,2025-01-02,2025-12-31,-0.011345704196853434,-0.011211396302345356,-0.1944368486154061,0.21046270898339461
AAPL,2025,post_2016_oos_wf,fixed_rule,2006-01-03,2024-12-31,2025-01-02,2025-12-31,-0.002933067083312868,-0.0028982002661867012,-0.18766411238855052,0.21029308114057071
AAPL,2025,post_2016_oos_wf,buy_and_hold,2006-01-03,2024-12-31,2025-01-02,2025-12-31,0.12143693796934207,0.11990787618677379,-0.30222577913940496,0.3239884562449935
AAPL,2025,post_2016_oos_wf,dca,2006-01-03,2024-12-31,2025-01-02,2025-12-31,0.1852258939451954,0.18283058612112635,-0.09402084514364284,0.14356882779868377
AAPL,2026,post_2016_oos_wf,ga_walkforward,2006-01-03,2025-12-31,2026-01-02,2026-05-15,0.33049709161733465,0.10987719183252409,-0.11239466456183578,0.24622272282962432
AAPL,2026,post_2016_oos_wf,fixed_rule,2006-01-03,2025-12-31,2026-01-02,2026-05-15,0.33049709161733465,0.10987719183252409,-0.11239466456183556,0.2462227228296243
AAPL,2026,post_2016_oos_wf,buy_and_hold,2006-01-03,2025-12-31,2026-01-02,2026-05-15,0.33049709161733465,0.10987719183252409,-0.11239466456183578,0.24622272282962457
AAPL,2026,post_2016_oos_wf,dca,2006-01-03,2025-12-31,2026-01-02,2026-05-15,0.36888062243667297,0.121461213524658,-0.05922352373541995,0.14337363318617327
MSFT,2011,pre_2016_internal_wf,ga_walkforward,2006-01-03,2010-12-31,2011-01-03,2011-12-30,-0.04773007247822836,-0.047545243335233134,-0.16846307704005326,0.23441317892010932
MSFT,2011,pre_2016_internal_wf,fixed_rule,2006-01-03,2010-12-31,2011-01-03,2011-12-30,-0.04773007247822758,-0.04754524333523236,-0.16846307704005314,0.2344131789201095
MSFT,2011,pre_2016_internal_wf,buy_and_hold,2006-01-03,2010-12-31,2011-01-03,2011-12-30,-0.04773007247822658,-0.04754524333523136,-0.1684630770400526,0.2344131789201096
MSFT,2011,pre_2016_internal_wf,dca,2006-01-03,2010-12-31,2011-01-03,2011-12-30,0.011805981250686326,0.011758857748078944,-0.0937740010225202,0.15364608040536004
MSFT,2012,pre_2016_internal_wf,ga_walkforward,2006-01-03,2011-12-30,2012-01-03,2012-12-31,0.026293406146731257,0.02597635885088767,-0.1799565179806798,0.20555261557173526
MSFT,2012,pre_2016_internal_wf,fixed_rule,2006-01-03,2011-12-30,2012-01-03,2012-12-31,0.02629340614672926,0.025976358850885672,-0.17995651798068102,0.20555261557173524
MSFT,2012,pre_2016_internal_wf,buy_and_hold,2006-01-03,2011-12-30,2012-01-03,2012-12-31,0.026293406146730813,0.025976358850887227,-0.1799565179806808,0.20555261557173496
MSFT,2012,pre_2016_internal_wf,dca,2006-01-03,2011-12-30,2012-01-03,2012-12-31,-0.08673322713972809,-0.08574628733606171,-0.13353173813204566,0.12149936395527508
MSFT,2013,pre_2016_internal_wf,ga_walkforward,2006-01-03,2012-12-31,2013-01-02,2013-12-31,0.3972915698455126,0.3954378639842129,-0.13511168741125856,0.24722077140325086
MSFT,2013,pre_2016_internal_wf,fixed_rule,2006-01-03,2012-12-31,2013-01-02,2013-12-31,0.3972915698455146,0.3954378639842149,-0.13511168741125834,0.24722077140325102
MSFT,2013,pre_2016_internal_wf,buy_and_hold,2006-01-03,2012-12-31,2013-01-02,2013-12-31,0.39729156984551306,0.3954378639842133,-0.1351116874112589,0.24722077140325094
MSFT,2013,pre_2016_internal_wf,dca,2006-01-03,2012-12-31,2013-01-02,2013-12-31,0.19718897041919559,0.19633425336064736,-0.08720759847734405,0.16013257335288664
MSFT,2014,pre_2016_internal_wf,ga_walkforward,2006-01-03,2013-12-31,2014-01-02,2014-12-31,0.2855088625575002,0.2842283042943625,-0.10058913000383651,0.19001202245359458
MSFT,2014,pre_2016_internal_wf,fixed_rule,2006-01-03,2013-12-31,2014-01-02,2014-12-31,0.28550886255750196,0.2842283042943641,-0.10058913000383651,0.1900120224535946
MSFT,2014,pre_2016_internal_wf,buy_and_hold,2006-01-03,2013-12-31,2014-01-02,2014-12-31,0.28550886255750174,0.28422830429436385,-0.1005891300038364,0.19001202245359466
MSFT,2014,pre_2016_internal_wf,dca,2006-01-03,2013-12-31,2014-01-02,2014-12-31,0.12916498144593258,0.1286207905544512,-0.08366206555300137,0.1183729387810043
MSFT,2015,pre_2016_internal_wf,ga_walkforward,2006-01-03,2014-12-31,2015-01-02,2015-12-31,0.21974624307676582,0.21878513836831082,-0.16595555777014248,0.2820027841955251
MSFT,2015,pre_2016_internal_wf,fixed_rule,2006-01-03,2014-12-31,2015-01-02,2015-12-31,0.2197462430767676,0.21878513836831237,-0.16595555777014181,0.28200278419552494
MSFT,2015,pre_2016_internal_wf,buy_and_hold,2006-01-03,2014-12-31,2015-01-02,2015-12-31,0.21974624307676693,0.2187851383683117,-0.16595555777014248,0.28200278419552494
MSFT,2015,pre_2016_internal_wf,dca,2006-01-03,2014-12-31,2015-01-02,2015-12-31,0.22928252295259077,0.22827594468206214,-0.1008418697070198,0.16718909910181742
MSFT,2016,post_2016_oos_wf,ga_walkforward,2006-01-03,2015-12-31,2016-01-04,2016-12-30,0.1657662859850224,0.16505696364618383,-0.1362247868778539,0.22654897144794622
MSFT,2016,post_2016_oos_wf,fixed_rule,2006-01-03,2015-12-31,2016-01-04,2016-12-30,0.1657662859850224,0.16505696364618383,-0.1362247868778539,0.22654897144794656
MSFT,2016,post_2016_oos_wf,buy_and_hold,2006-01-03,2015-12-31,2016-01-04,2016-12-30,0.16576628598502174,0.16505696364618316,-0.136224786877854,0.22654897144794658
MSFT,2016,post_2016_oos_wf,dca,2006-01-03,2015-12-31,2016-01-04,2016-12-30,0.14533437005270256,0.14471779796393558,-0.05651796927924302,0.11358694470467795
MSFT,2017,post_2016_oos_wf,ga_walkforward,2006-01-03,2016-12-30,2017-01-03,2017-12-29,0.4011570866838807,0.39741124534615446,-0.05998345383092951,0.1479169557819394
MSFT,2017,post_2016_oos_wf,fixed_rule,2006-01-03,2016-12-30,2017-01-03,2017-12-29,0.4011570866838796,0.39741124534615335,-0.05998345383092918,0.1479169557819396
MSFT,2017,post_2016_oos_wf,buy_and_hold,2006-01-03,2016-12-30,2017-01-03,2017-12-29,0.4011570866838803,0.397411245346154,-0.05998345383092929,0.1479169557819398
MSFT,2017,post_2016_oos_wf,dca,2006-01-03,2016-12-30,2017-01-03,2017-12-29,0.2307712116027112,0.22874463957162883,-0.044288044353492095,0.1043795391968442
MSFT,2018,post_2016_oos_wf,ga_walkforward,2006-01-03,2017-12-29,2018-01-02,2018-12-31,0.20396332284048668,0.2021909911067219,-0.1822799387146835,0.28261305041179285
MSFT,2018,post_2016_oos_wf,fixed_rule,2006-01-03,2017-12-29,2018-01-02,2018-12-31,0.20396332284048735,0.20219099110672256,-0.18227993871468418,0.2826130504117927
MSFT,2018,post_2016_oos_wf,buy_and_hold,2006-01-03,2017-12-29,2018-01-02,2018-12-31,0.20396332284048713,0.20219099110672234,-0.18227993871468395,0.28261305041179285
MSFT,2018,post_2016_oos_wf,dca,2006-01-03,2017-12-29,2018-01-02,2018-12-31,0.02676452385169048,0.026549311961706845,-0.17528271358168368,0.19455334785130118
MSFT,2019,post_2016_oos_wf,ga_walkforward,2006-01-03,2018-12-31,2019-01-02,2019-12-31,0.5854897423625225,0.5825926239636179,-0.078992394027534,0.1981836148568039
MSFT,2019,post_2016_oos_wf,fixed_rule,2006-01-03,2018-12-31,2019-01-02,2019-12-31,0.5854897423625223,0.5825926239636177,-0.07899239402753422,0.1981836148568039
MSFT,2019,post_2016_oos_wf,buy_and_hold,2006-01-03,2018-12-31,2019-01-02,2019-12-31,0.58548974236252,0.5825926239636154,-0.07899239402753377,0.1981836148568038
MSFT,2019,post_2016_oos_wf,dca,2006-01-03,2018-12-31,2019-01-02,2019-12-31,0.2727709748453122,0.2715533522163407,-0.04392991740345509,0.10889472557149066
MSFT,2020,post_2016_oos_wf,ga_walkforward,2006-01-03,2019-12-31,2020-01-02,2020-12-31,0.39942891250291246,0.39942891250291246,-0.2803926332022154,0.43852037365306523
